Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
10,4,0,0,5.920013,0
10,3,7,0,2.740021,0
10,2,4,0,4.700012,0
10,4,3,0,6.100006,0
10,3,9,0,3.319977,0
10,2,8,4,4.019989,0
10,4,1,8,7.899994,0
10,2,10,0,4.660004,0
10,2,5,5,7.700012,0
10,3,3,0,8.73999,0
10,4,10,5,5.26001,0
10,4,6,6,7.440002,0
10,4,5,8,7.940002,0
10,1,10,0,5.579987,0
10,4,7,12,7.800018,0
10,4,9,6,7.379974,0
10,4,8,7,9.819977,0
10,4,4,12,13.76001,0
10,3,5,0,13.62,0
10,2,6,9,13.72,0
10,1,1,8,17.63998,0
10,1,9,7,16.75998,0
10,2,2,6,20.91998,0
10,3,11,4,17.92001,0
10,2,11,0,17.96002,0
10,1,7,16,21.36002,0
10,3,6,13,21.89999,0
10,1,11,12,19.40002,0
10,1,8,16,22.66,0
10,4,11,7,22.66,0
10,3,4,28,27.67999,0
10,1,6,12,27.80002,0
10,3,8,37,29.69998,0
10,1,5,22,33.56,0
10,2,7,11,35.08002,0
10,3,0,17,39.72,0
10,3,10,11,35.70001,0
10,3,2,14,40.39999,0
10,2,3,3,40.62,1
10,2,9,19,37.66,0
10,4,2,25,44.25998,0
