Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
7,2,7,8,22.07999,0
7,1,2,14,25.94,0
7,2,9,13,25.28,0
7,3,8,26,26.38,0
7,4,0,9,33,0
8,1,1,1,3.479996,0
8,4,1,0,4.039993,0
8,1,3,0,3.37999,0
8,4,9,0,0.5,0
8,3,1,6,4.779999,0
8,3,5,0,3.279999,0
8,2,2,10,5.860001,0
8,4,2,2,5.860001,0
8,4,4,0,5.019989,0
8,4,6,3,4.160004,0
8,2,9,0,2.979996,0
8,1,7,4,4.080002,0
8,1,2,5,6.860001,0
8,2,3,0,7.899994,0
8,2,1,0,9,0
8,3,7,10,6.300003,0
8,1,9,0,5.899994,0
8,3,9,5,6.679993,0
8,4,0,5,11.56,0
8,2,4,0,9.659988,0
8,4,7,9,9.199997,0
8,2,6,0,10.2,0
8,4,8,5,9.559998,0
8,1,0,5,14.42,0
8,1,5,16,12.08,0
8,2,0,8,15.90001,0
8,3,6,3,12.96001,0
8,2,5,0,13.94,0
8,2,7,6,13.62,0
8,1,6,7,15.18001,0
8,4,3,6,17.2,0
8,3,3,12,18.37999,0
8,1,4,8,18.36,0
8,1,8,3,16.60001,0
8,4,5,14,18.78,0
8,3,4,9,20.06,0
8,3,2,10,23.75999,0
8,2,8,13,21.98,0
8,3,8,5,23.28,0
8,3,0,8,28.79999,0
9,1,7,0,0.7399902,0
9,2,1,1,3.919983,0
9,3,1,3,4.119995,0
9,1,9,0,0.2799988,0
9,2,2,5,4.119995,0
9,3,9,0,1.059998,0
9,2,7,0,2.779999,0
9,4,2,0,5.600006,0
9,4,7,0,3.419983,0
9,4,9,0,2.880005,0
9,4,8,0,3.47998,0
9,3,3,0,6.720001,0
9,1,1,4,8.660004,0
9,2,6,0,6.459991,0
9,2,5,2,7.300018,0
9,1,4,4,8.660004,0
9,4,5,12,8.380005,0
9,4,6,5,9.320007,0
9,3,8,5,8.679993,0
9,1,2,5,12.45999,0
9,4,0,7,13.47998,0
9,1,8,0,9.879974,0
9,2,0,4,13.91998,0
9,4,4,17,12.48001,0
9,4,1,10,14.47998,0
9,3,7,11,11.87997,0
9,2,3,0,14.62,0
9,2,9,0,11.62,0
9,2,8,3,12.78,0
9,3,4,14,15.32001,0
9,4,3,11,16.62,0
9,1,5,9,16.39999,0
9,1,6,2,16.80002,0
9,2,4,6,17.80002,0
9,3,0,17,20.19998,0
9,1,3,14,19.72,0
9,3,5,13,19.5,0
9,3,2,11,22.5,0
9,1,0,21,24.88,0
9,3,6,13,22.78,0
10,1,0,0,3.26001,0
10,1,5,0,1.379974,0
10,3,4,0,1.940002,0
10,2,4,0,2.399994,0
10,1,6,0,2.079987,0
10,4,4,0,3.180023,0
10,4,7,0,1.899994,0
10,2,0,0,5.640015,0
10,1,4,3,4.380005,0
10,1,2,0,5.720001,0
10,2,2,2,6.540009,0
10,3,7,5,4.140015,0
10,4,8,5,4.140015,0
10,4,6,5,6.040009,0
10,3,2,5,8.100006,0
10,2,7,4,5.700012,0
10,3,0,3,10.56,0
10,2,1,9,10.29999,0
10,4,3,5,9.579987,0
10,3,6,3,8.779999,0
10,3,5,2,9.339996,0
10,4,5,3,9.660004,0
10,3,9,9,8.339996,0
10,2,9,7,9.860016,0
10,1,9,0,11.20001,0
10,4,2,0,14.82001,0
10,3,3,5,14.98001,0
10,4,1,7,16.34,0
10,2,5,0,14.78,0
10,4,9,6,13.16,0
10,3,1,11,18.28,0
10,2,8,9,15,0
10,1,3,14,18.84,0
10,2,3,0,18.88,0
10,1,8,12,17.62,0
10,1,1,4,21.43997,0
10,4,0,12,22.82001,0
10,2,6,0,19.78,0
10,3,8,5,24.42001,0
10,1,7,8,26.45999,0
