Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
8,3,0,8,8.320007,0
8,2,4,0,6.519989,0
8,1,11,0,2.959991,0
8,4,11,0,3.23999,0
8,4,3,8,8.399994,0
8,3,8,0,6.339996,0
8,4,7,4,7.100006,0
8,4,5,3,8.540009,0
8,4,9,3,7.059998,0
8,4,1,10,11.34003,0
8,3,4,1,10.44,0
8,2,10,0,7.859985,0
8,2,3,0,12.17999,0
8,3,7,17,10.82001,0
8,1,9,6,9.819977,0
8,4,6,0,11.54001,0
8,1,10,9,10.45999,0
8,2,6,9,12.51999,0
8,2,11,8,10.48001,0
8,3,5,27,14.13998,0
8,1,3,15,16,0
8,3,3,19,18.13998,0
8,3,10,7,14.98001,0
8,4,8,15,19.28,0
8,4,10,0,18.56,0
8,3,9,14,19.35999,0
8,1,2,7,26.10001,0
8,1,0,21,28,0
8,3,2,28,27.5,0
8,4,4,19,32.04001,0
8,1,5,26,36.13998,0
8,3,11,24,33.51999,0
8,4,0,30,41.02002,0
8,2,8,13,38.39999,0
8,3,6,26,41.79999,1
8,1,1,31,44.92001,0
8,2,2,22,47.57999,0
8,2,9,17,48.63998,0
8,1,8,33,50.38,1
8,1,7,17,55.95999,1
9,1,2,0,2.800018,0
9,1,6,0,1.139984,0
9,1,0,0,4.459991,0
9,3,1,0,5.160004,0
9,3,4,0,4.360016,0
9,2,6,0,3.459991,0
9,1,5,6,4.600006,0
9,3,7,0,4,0
9,3,0,5,8.47998,0
9,3,8,9,5.059998,0
9,4,4,9,7.960022,0
9,2,3,10,9,0
9,3,2,4,10.23999,0
9,2,7,0,7.839996,0
9,3,6,5,8.839996,0
9,4,8,4,7.819977,0
9,3,11,4,7.220001,0
9,1,10,7,7.720001,0
9,2,2,3,11.89999,0
9,4,6,5,10.85999,0
9,2,5,0,12.01999,0
9,4,3,17,13.06,0
9,4,7,1,11.82001,0
9,4,11,0,11.10001,0
9,3,3,24,16.51999,0
9,3,9,8,13.85999,0
9,3,5,7,16.10001,0
9,1,4,0,17.22,0
9,2,10,0,14.17999,0
9,1,7,6,16.48001,0
9,2,9,7,15.57999,0
9,2,1,7,19.88,0
9,4,9,18,16.56,0
9,4,0,26,23.39999,0
9,1,1,16,23.69998,0
9,2,4,2,22.28003,0
9,4,5,9,22.51999,0
9,1,3,7,23.82001,0
9,2,11,4,21.20001,0
9,1,8,10,24.78,0
9,4,10,3,26.29999,0
9,1,9,33,27.63998,0
9,2,0,19,41.72,0
9,4,1,29,41.44,0
9,1,11,29,37.23999,0
9,4,2,16,45.23999,1
9,3,10,24,43.60001,1
9,2,8,18,45.23999,1
10,1,0,0,3.360016,0
10,4,3,0,2.820007,0
10,3,9,0,1.480011,0
10,3,7,0,2.539978,0
10,1,6,1,3.420013,0
10,3,4,8,5.540009,0
10,4,7,2,4.879974,0
10,1,9,2,4.26001,0
10,4,11,0,3.579987,0
10,1,11,1,3.839996,0
10,4,1,10,9.339996,0
10,4,0,13,10.24002,0
10,3,6,9,7.76001,0
10,2,3,3,9.320007,0
10,3,10,2,6.76001,0
10,4,9,4,7.420013,0
10,4,4,17,10.44,0
10,4,8,5,10.06,0
10,3,11,12,9.839996,0
10,2,0,10,15.76001,0
10,1,2,3,14.89999,0
10,2,7,11,12.44,0
10,3,1,11,15.93997,0
10,1,5,6,14.84,0
10,3,8,19,14.04001,0
10,3,3,20,19.28,0
10,1,10,14,15.84,0
10,2,9,15,16.88,0
10,2,2,6,20.95999,0
10,3,5,13,21.02002,0
10,2,4,2,22.20001,0
10,3,0,15,24.74002,0
10,4,6,14,21.70001,0
10,2,1,11,24.41998,0
10,4,10,23,20.29999,0
10,1,4,3,24.29999,0
10,3,2,12,25.41998,0
10,1,1,11,27.28,0
10,2,8,9,26.32001,0
10,4,2,23,30.24002,0
10,4,5,33,32.26001,0
10,1,7,21,31.35999,0
10,2,11,11,29.81998,0
10,1,8,16,33.24002,0
10,2,10,13,34.99997,0
10,2,5,7,39.82001,0
10,2,6,34,43.47998,0
10,1,3,48,46.24002,1
