Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
8,1,7,0,1.839996,0
8,2,3,4,4.100006,0
8,1,6,0,2.639984,0
8,3,1,0,5.319977,0
8,3,2,4,4.899994,0
8,4,6,0,4.099976,0
8,4,9,0,2.920013,0
8,1,9,0,3.100006,0
8,2,2,3,6.779999,0
8,4,7,4,4.23999,0
8,3,6,0,4.799988,0
8,4,8,8,4.839996,0
8,3,5,6,7.52002,0
8,3,11,7,4.619995,0
8,3,3,6,9.299988,0
8,1,10,4,5.779999,0
8,2,5,3,8.559998,0
8,2,0,4,12.76001,0
8,2,8,4,8.959991,0
8,1,2,8,12.45999,0
8,3,9,6,9.040009,0
8,1,4,0,12.12,0
8,3,8,4,11.22,0
8,2,4,5,14.57999,0
8,3,10,9,12.10001,0
8,4,11,5,11.97998,0
8,3,4,18,15.91998,0
8,2,7,14,14.41998,0
8,4,10,10,13.64001,0
8,4,2,9,19.51999,0
8,3,7,31,17.97998,0
8,4,3,19,20.62,0
8,3,0,34,23.30002,0
8,1,1,25,23.37997,0
8,2,6,3,21.44,0
8,4,5,17,22.84,0
8,2,9,6,21.32001,0
8,2,1,24,25.91998,0
8,2,11,14,21.62,0
8,1,5,9,25.78,0
8,2,10,11,23.66,0
8,1,8,4,26,0
8,1,11,11,26.01999,0
9,1,5,0,1.580017,0
9,3,1,3,4.160004,0
9,1,4,0,3.23999,0
9,3,9,0,0.9400024,0
9,1,2,0,6.180023,0
9,4,6,4,4.160004,0
9,2,0,7,7.76001,0
9,2,2,4,7,0
9,2,4,5,5.97998,0
9,4,9,3,3.720001,0
9,3,11,0,3.299988,0
9,3,0,11,9.140015,0
9,4,0,8,9.359985,0
9,1,1,8,9.540009,0
9,4,7,6,6.720001,0
9,3,3,17,8.759979,0
9,1,9,0,6.02002,0
9,4,5,13,9.179993,0
9,4,10,0,6.899994,0
9,1,10,6,6.899994,0
9,3,6,8,9.440002,0
9,4,3,9,11.53998,0
9,4,8,7,9.560028,0
9,2,9,6,9.320007,0
9,2,5,6,12.44,0
9,2,8,2,10.98001,0
9,2,7,0,11.92001,0
9,1,7,1,12.26001,0
9,2,11,5,10.95999,0
9,3,4,13,15.06,0
9,4,2,7,16.60001,0
9,4,11,9,13.44,0
9,3,5,26,17.08002,0
9,3,8,17,17.08002,0
9,4,4,12,19.73999,0
9,1,11,9,16.41998,0
9,2,10,5,18.57999,0
9,4,1,11,24.96002,0
9,1,3,9,24.62,0
9,1,6,9,23.76001,0
9,3,2,21,27.96002,0
9,2,3,11,29.75998,0
9,3,10,17,26.75998,0
9,1,8,22,30.38,0
9,2,6,6,31.98001,0
9,2,1,39,35.62003,0
9,1,0,30,39.22,0
9,3,7,27,38.72,1
10,1,2,0,1.679993,0
10,3,5,0,1.160004,0
10,1,1,0,3.339996,0
10,2,2,0,2.880005,0
10,2,9,0,0.1799927,0
10,1,5,0,2.280029,0
10,4,6,0,2.480011,0
10,1,9,0,1.779999,0
10,2,0,7,6.539978,0
10,1,0,0,7.100006,0
10,3,3,3,6.640015,0
10,1,8,0,4.180023,0
10,3,6,0,5.5,0
10,2,1,9,8.259979,0
10,3,0,8,9.039978,0
10,2,3,7,7.679993,0
10,4,0,8,10,0
10,2,7,0,6.620026,0
10,4,7,4,6.880005,0
10,2,10,2,6.160004,0
10,4,10,14,6.540009,0
10,3,2,8,11.42001,0
10,2,5,5,10.38,0
10,2,11,5,7.52002,0
10,3,1,15,13.01999,0
10,4,2,17,12.80002,0
10,4,11,0,8.640015,0
10,4,9,7,10.19998,0
10,1,6,4,12.26001,0
10,4,8,8,12.72,0
10,2,4,5,15,0
10,4,3,12,15.82001,0
10,3,11,0,13.22,0
10,3,10,11,14.39999,0
10,1,10,7,14.73999,0
10,2,6,13,16.98001,0
10,3,7,24,17.36002,0
10,1,7,10,19.24002,0
10,3,4,25,22.5,0
10,1,3,18,23.10001,0
10,1,4,9,22.89999,0
10,4,1,24,25.56,0
10,3,9,28,21.60001,0
10,2,8,6,23.48001,0
10,4,4,21,25.76001,0
10,1,11,28,23.10001,0
10,4,5,10,27.12003,0
10,3,8,27,26,0
