Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
9,2,3,13,11.58,0
9,2,8,10,9.52002,0
9,2,4,5,12.2,0
9,1,4,10,12.53999,0
9,4,4,3,13.48,0
9,3,3,18,14.15999,0
9,2,9,9,12.70001,0
9,4,9,0,13.24002,0
9,1,5,10,16.09999,0
9,3,0,14,18.91998,0
9,1,3,8,17.86,0
9,2,1,10,18.96001,0
9,1,1,10,19.96001,0
9,2,5,5,18.24001,0
9,3,5,4,19.08,0
9,4,3,9,21.02,0
9,1,6,7,19.79999,0
9,2,2,5,22.03999,0
9,4,0,11,24.78,0
9,4,7,11,22.12,0
9,3,7,8,22.67999,0
9,2,6,6,25.92001,0
9,4,8,14,28.86002,0
10,1,1,0,2.480011,0
10,2,0,0,4.040009,0
10,2,4,0,2.100006,0
10,4,3,0,2.820007,0
10,3,0,0,4.440002,0
10,2,2,5,4.119995,0
10,4,2,3,4.800018,0
10,3,2,0,4.940002,0
10,1,4,5,4.440002,0
10,3,6,4,3.919983,0
10,1,2,9,6.779999,0
10,2,9,0,3.279999,0
10,1,5,4,5.899994,0
10,2,5,0,6.320007,0
10,3,5,5,6.580017,0
10,3,1,0,8.640015,0
10,4,8,5,5.199982,0
10,3,7,5,6.799988,0
10,2,6,6,7.799988,0
10,3,4,5,8.820007,0
10,1,3,4,9.640015,0
10,1,6,0,9.379974,0
10,1,0,0,12.45999,0
10,2,8,2,9.199982,0
10,4,5,8,11.23999,0
10,4,7,5,10.35999,0
10,4,4,13,12.58002,0
10,4,0,0,15.13998,0
10,1,7,8,12.09998,0
10,1,9,14,12.39999,0
10,2,7,0,14.06,0
10,3,9,6,14.78,0
10,4,6,1,17.03998,0
10,4,1,6,19.84,0
10,3,8,0,17.09998,0
10,2,1,10,21.84,0
10,1,8,13,19.89999,0
10,3,3,8,23.78,0
10,4,9,16,22.94,0
10,2,3,14,27.44,0
