Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
3,1,8,37,42.1,1
3,1,4,35,44.7,1
3,3,4,39,44.7,1
3,4,5,22,45.52,1
3,1,7,24,44.56,1
3,3,7,22,44.84,1
3,3,8,31,44.38,1
3,2,7,20,45.3,1
3,3,11,23,43.27999,1
3,2,10,36,43.9,1
3,4,2,36,48.16,1
3,1,0,41,49.82,1
3,4,4,17,47.8,1
3,2,2,27,48.96001,1
3,1,3,29,48.94,1
3,2,5,25,47.95999,1
3,2,11,8,45.46,1
3,3,9,25,47.18,1
3,4,1,19,52.28,1
3,2,6,23,50.48,1
3,3,1,43,53.22,1
3,2,0,20,53.93999,1
3,2,9,20,49.48,1
3,3,0,33,54.21999,1
3,4,9,29,49.68,1
3,2,3,33,53.12,1
3,1,9,39,50.1,1
3,3,5,23,52.31999,1
3,4,0,28,55.57999,1
3,1,1,33,56.02,1
3,1,6,33,53.81999,1
3,2,8,31,54.1,1
3,4,7,29,57.25999,1
4,4,7,20,37.58,1
4,1,2,20,41.92,1
4,1,3,31,41.45999,1
4,3,3,36,42.34,1
4,2,2,37,43.56,1
4,3,4,31,42.62001,1
4,4,4,17,42.64,1
4,2,5,32,43.3,1
4,1,9,29,41.72,1
4,1,6,40,43.32001,1
4,3,11,42,40.76001,1
4,2,3,33,45.06,1
4,4,9,28,42.36,1
4,4,11,38,41.70001,1
4,3,5,45,45,1
4,4,2,30,46.57999,1
4,3,8,29,43.7,1
4,2,8,27,44,1
4,1,5,34,45.82001,1
4,2,1,21,47.89999,1
4,2,11,23,44.22,1
4,4,6,24,48.08,1
4,4,3,39,49.92,1
4,4,5,10,49,1
4,2,4,37,49.78,1
4,1,8,34,47.81999,1
4,2,6,22,49.68001,1
4,1,4,25,50.72,1
4,2,7,27,49.25999,1
4,1,0,40,53.98,1
4,2,0,31,54.01999,1
4,3,9,37,49.53999,1
4,3,0,35,54.36,1
4,3,10,32,49.42,1
4,3,7,36,50.95999,1
4,3,6,20,51.60001,1
4,1,11,36,49.16,1
4,1,10,38,50.09999,1
4,3,2,40,54.25999,1
4,1,1,32,55.42,1
4,2,10,14,51.22,1
4,2,9,32,52,1
4,3,1,42,56.45999,1
4,4,0,29,57.22,1
4,4,10,21,52.36,1
4,1,7,39,54.62,1
4,4,1,31,59.07999,1
4,4,8,25,55.89999,1
5,4,8,25,40.42,1
5,4,5,16,42.67999,1
5,2,6,36,42.20001,1
5,2,4,29,43.3,1
5,3,4,38,43.7,1
5,2,9,25,41.42,1
5,1,3,25,44.49998,1
5,2,2,23,45.12001,1
5,1,7,41,43.29999,1
5,4,3,35,45.75999,1
5,1,10,32,42.22,1
5,4,10,37,42.51999,1
5,2,8,18,43.65999,1
5,3,6,43,44.94,1
5,4,4,28,46.48,1
5,1,6,35,45.82001,1
5,4,6,15,46.12,1
5,3,9,31,44.87999,1
5,1,4,18,47.48,1
5,3,5,30,47.20001,1
5,1,2,41,49.37999,1
5,2,5,37,48.38,1
5,2,1,11,50.83998,1
5,3,3,22,49.87999,1
5,1,9,36,47.21999,1
